CREDIT_REQUEST_ID,CREDIT_AMOUNT,CREDIT_DURATION,PURPOSE,INSTALLMENT_COMMITMENT,OTHER_PARTIES,CREDIT_STANDING,CREDIT_SCORE,CHECKING_BALANCE,SAVINGS_BALANCE,EXISTING_CREDITS,ASSETS,HOUSING,QUALIFICATION,JOB_HISTORY,AGE,SEX,MARITAL_STATUS,NUM_DEPENDENTS,RESIDENCE_SINCE,OTHER_PAYMENT_PLANS
2630,38320,9,Tuition,1,None,good,678,0.00,0.00,1,Home,own,unskilled,25,64,M,Single,1,4,none
2003,20960,12,Tuition,2,None,good,533,0.00,195.00,1,Home,own,unskilled,4,49,M,Single,2,3,none
2349,17430,6,Business,1,None,good,659,0.00,2922.00,2,Home,own,unskilled,3,34,M,Single,1,2,none
2431,34480,5,Business,1,None,good,696,0.00,442.00,1,Home,own,unskilled,6,74,M,Single,1,4,none
2479,10370,12,Business,3,None,good,679,724.00,1676.00,1,Home,own,unskilled,4,39,M,Single,1,4,none
1942,15460,10,Vehicle,3,None,good,674,0.00,510.00,1,Home,own,unskilled,1,31,M,Single,2,2,none
2942,15460,10,Vehicle,3,None,good,699,0.00,963.00,1,Home,own,unskilled,3,31,M,Single,2,2,none
1842,29930,21,Vehicle,3,None,good,655,0.00,115.00,2,Home,own,unskilled,3,28,M,Single,1,2,stores
2842,29930,21,Vehicle,3,None,good,625,0.00,954.00,2,Home,own,unskilled,3,28,M,Single,1,2,stores
1930,13440,12,Vehicle,4,None,good,624,-53.54,286.00,2,Home,own,unskilled,2,43,M,Single,2,2,none
2930,13440,12,Vehicle,4,None,good,585,-674.87,155.00,2,Home,own,unskilled,1,43,M,Single,2,2,none
1970,39390,11,Vehicle,1,None,good,340,-733.57,742.00,2,Home,own,unskilled,2,40,M,Single,2,2,none
2495,21220,12,Vehicle,3,None,good,368,-6.69,54.00,2,Home,rent,unskilled,1,39,M,Single,2,2,none
2970,39390,11,Vehicle,1,None,good,467,-893.34,132.00,2,Home,own,unskilled,2,40,M,Single,2,2,none
2489,14180,10,Vehicle,3,None,good,711,0.00,4504.00,1,Home,rent,unskilled,2,35,M,Single,1,2,none
2205,14950,12,Vehicle,4,None,good,310,0.00,205.00,2,Home,own,unskilled,11,38,M,Single,2,1,none
2265,12310,10,Vehicle,3,None,good,478,0.00,64.00,2,Home,own,unskilled,14,32,M,Single,2,4,none
2545,12550,12,Vehicle,4,None,good,422,0.00,21.00,2,Home,own,unskilled,7,61,M,Single,1,4,none
1824,7310,8,Vehicle,4,None,good,456,-692.92,306.00,2,Home,own,unskilled,16,47,M,Single,1,4,none
2824,7310,8,Vehicle,4,None,good,544,-505.41,236.00,2,Home,own,unskilled,18,47,M,Single,1,4,none
1944,14550,4,Vehicle,2,None,good,555,0.00,664.00,3,Home,own,unskilled,4,42,M,Single,2,1,none
2944,14550,4,Vehicle,2,None,good,552,0.00,573.00,3,Home,own,unskilled,5,42,M,Single,2,1,none
2326,33980,8,Vehicle,1,None,good,473,-227.19,204.00,2,Home,own,unskilled,6,39,M,Single,1,4,none
2423,9580,12,Vehicle,2,None,good,416,1793.00,951.00,2,Home,own,unskilled,5,47,M,Single,2,3,none
2315,14940,4,Vehicle,1,None,good,710,2529.00,0.00,1,Home,own,unskilled,1,29,M,Single,2,2,none
2694,47160,6,Vehicle,1,None,good,456,-836.90,0.00,2,Home,own,unskilled,1,44,M,Single,2,3,none
2530,6620,6,Vehicle,3,None,good,711,-475.28,562.00,1,Home,own,unskilled,1,41,M,Single,2,4,none
2023,22410,10,Vehicle,1,None,good,442,-872.05,316.00,2,Home,rent,unskilled,1,48,M,Single,2,3,none
2517,13610,6,Vehicle,2,None,good,424,-899.38,82.00,1,Home,own,unskilled,1,40,M,Single,2,4,none
2582,31240,12,Vehicle,1,None,good,438,1176.00,318.00,2,Home,own,unskilled,1,49,M,Single,2,3,bank
2034,12640,12,Business,4,None,good,452,0.00,0.00,1,None,rent,unskilled,11,57,M,Single,1,4,none
2414,15970,10,Vehicle,3,None,good,691,0.00,8198.99,1,None,rent,unskilled,1,40,M,Single,2,2,none
2216,9320,6,Tuition,1,None,good,331,348.00,0.00,2,Investments,own,unskilled,4,39,F,Married,1,3,none
2665,10470,6,Tuition,2,None,good,516,4786.00,306.00,1,Investments,own,unskilled,3,50,F,Married,1,4,none
2446,12440,9,Tuition,4,None,good,317,0.00,0.00,2,Investments,rent,unskilled,17,41,F,Married,1,4,none
2574,8060,15,Business,4,None,good,706,-55.75,107.00,1,Investments,own,unskilled,2,22,F,Married,1,4,none
2083,15680,18,Business,3,None,good,721,0.00,2280.00,1,Investments,rent,unskilled,2,24,F,Married,1,4,none
2307,48110,30,Vehicle,2,None,good,684,0.00,0.00,1,Investments,rent,unskilled,5,24,F,Married,1,4,stores
1909,35940,15,Vehicle,1,None,good,613,0.00,497.00,2,Investments,own,unskilled,1,46,F,Married,1,2,none
2909,35940,15,Vehicle,1,None,good,645,0.00,462.00,2,Investments,own,unskilled,1,46,F,Married,1,2,none
1991,35650,12,Tuition,2,None,good,328,0.00,0.00,2,Investments,own,unskilled,1,37,M,Single,2,1,none
2991,35650,12,Tuition,2,None,good,462,0.00,0.00,2,Investments,own,unskilled,1,37,M,Single,2,1,none
2786,19410,18,Business,4,None,good,725,415.00,10051.00,1,Investments,own,unskilled,1,35,M,Single,1,2,none
2385,42720,30,Business,2,None,good,616,0.00,3475.00,2,Investments,own,unskilled,2,26,M,Single,1,2,none
2671,41390,24,Business,3,None,good,362,0.00,4412.00,2,Investments,own,unskilled,2,27,M,Single,1,3,none
2685,98570,36,Business,1,None,good,619,753.00,2214.00,2,Investments,own,unskilled,5,31,M,Single,2,3,none
2746,17970,13,Business,3,None,good,507,-344.14,830.00,2,Investments,own,unskilled,1,28,M,Single,1,1,bank
2079,94360,54,Vehicle,2,None,good,284,0.00,0.00,1,Investments,own,unskilled,3,39,M,Single,2,2,none
1972,73930,24,Vehicle,1,None,good,719,0.00,307.00,1,Investments,own,unskilled,2,43,M,Single,2,4,none
2972,73930,24,Vehicle,1,None,good,681,0.00,427.00,1,Investments,own,unskilled,3,43,M,Single,2,4,none
2049,72280,11,Vehicle,1,None,good,352,0.00,646.00,2,Investments,own,unskilled,2,39,M,Single,1,4,none
1893,21710,12,Vehicle,4,None,good,436,-964.20,713.00,2,Investments,own,unskilled,3,38,M,Single,1,4,bank
2893,21710,12,Vehicle,4,None,good,362,-712.93,653.00,2,Investments,own,unskilled,3,38,M,Single,1,4,bank
2580,9370,24,Tuition,4,None,good,732,0.00,291.00,2,Vehicle,own,unskilled,1,27,M,Married,1,3,none
2209,65680,24,Business,2,None,good,708,-114.16,34.00,1,Vehicle,own,unskilled,1,21,M,Married,1,2,stores
2380,3620,6,Vehicle,4,None,good,488,0.00,2120.00,2,Vehicle,own,unskilled,2,52,F,Married,1,4,none
2404,8020,14,Vehicle,4,None,good,599,0.00,705.00,2,Vehicle,own,unskilled,3,27,M,Single,1,2,none
2738,43800,18,Vehicle,3,None,good,731,-745.56,4679.00,1,Vehicle,own,unskilled,2,35,M,Single,2,4,none
2470,46790,24,Vehicle,3,None,good,613,0.00,424.00,2,Vehicle,own,unskilled,5,35,M,Single,1,3,none
2264,27480,12,Tuition,2,None,good,487,0.00,789.00,3,None,free,unskilled,11,57,F,Married,1,4,bank
2006,90550,36,Tuition,2,None,good,694,0.00,0.00,1,None,free,unskilled,3,35,M,Single,2,4,none
2232,25070,9,Vehicle,2,None,good,714,0.00,6295.87,1,None,free,unskilled,21,51,M,Single,1,4,none
2656,39730,14,Vehicle,1,None,good,680,-737.50,692.00,1,None,free,skilled,0,22,M,Single,1,4,none
2086,14120,12,Business,4,Guarantor,good,515,0.00,923.00,2,Home,own,highly skilled,2,29,F,Married,1,2,none
2344,44390,18,Business,1,Co-Applicant,good,688,736.00,195.00,1,Home,own,highly skilled,15,33,M,Single,1,1,bank
2666,63140,24,Other,4,Co-Applicant,good,418,0.00,807.00,2,None,own,highly skilled,0,27,M,Single,1,2,bank
2819,158570,36,Other,2,Co-Applicant,good,731,-158.01,359.00,1,Vehicle,own,highly skilled,0,43,M,Divorced,1,3,none
2785,64680,20,Vehicle,1,None,good,731,1550.00,0.00,1,Home,own,highly skilled,0,60,M,Divorced,1,4,none
2607,45260,24,Business,3,None,good,476,0.00,584.00,1,Home,own,highly skilled,3,74,M,Single,1,2,none
2713,24760,21,Vehicle,4,None,good,672,0.00,0.00,1,Home,own,highly skilled,12,46,M,Single,1,4,none
2456,26790,24,Vehicle,4,None,good,736,0.00,62.00,1,None,own,highly skilled,1,29,F,Married,1,1,none
2739,67610,6,Vehicle,1,None,good,509,0.00,686.00,2,None,own,highly skilled,4,45,M,Single,2,3,none
1948,28590,12,Vehicle,4,None,good,689,0.00,0.00,1,None,own,highly skilled,0,38,M,Single,1,4,none
2948,28590,12,Vehicle,4,None,good,692,0.00,0.00,1,None,own,highly skilled,0,38,M,Single,1,4,none
2353,32290,18,Vehicle,2,None,good,455,0.00,0.00,1,None,own,highly skilled,0,38,M,Single,1,4,none
2391,18200,18,Vehicle,2,None,good,684,0.00,125.00,1,Investments,own,highly skilled,3,30,M,Married,1,2,none
1997,38570,30,Vehicle,4,None,good,691,-557.53,239.00,1,Investments,own,highly skilled,3,40,M,Divorced,1,4,none
2997,38570,30,Vehicle,4,None,good,729,-963.62,210.00,1,Investments,own,highly skilled,3,40,M,Divorced,1,4,none
2555,11990,9,Tuition,4,None,good,715,147.00,175.00,2,Investments,own,highly skilled,6,67,F,Married,1,4,none
2573,54330,24,Vehicle,2,None,good,703,0.00,0.00,1,Investments,rent,highly skilled,0,26,F,Married,1,4,none
2537,13740,6,Vehicle,4,None,good,717,-890.45,0.00,1,Investments,own,highly skilled,0,75,F,Married,1,3,none
2474,12380,6,Tuition,4,None,good,694,0.00,0.00,1,Investments,own,highly skilled,0,36,M,Single,2,4,none
2565,47120,24,Business,4,None,good,591,1227.00,0.00,2,Investments,own,highly skilled,2,37,M,Single,1,2,bank
1940,68420,24,Vehicle,2,None,good,333,0.00,0.00,2,Investments,own,highly skilled,2,46,M,Single,2,4,none
2940,68420,24,Vehicle,2,None,good,338,0.00,0.00,2,Investments,own,highly skilled,2,46,M,Single,2,4,none
2673,103660,60,Vehicle,2,None,good,685,0.00,874.00,1,Investments,own,highly skilled,22,42,M,Single,1,4,none
2100,70570,20,Vehicle,3,None,good,626,30.00,0.00,2,Investments,rent,highly skilled,5,36,M,Single,2,4,bank
1941,35270,12,Vehicle,2,None,good,685,0.00,0.00,1,Investments,own,highly skilled,1,45,M,Single,2,3,none
2941,35270,12,Vehicle,2,None,good,698,0.00,0.00,1,Investments,own,highly skilled,1,45,M,Single,2,3,none
2295,76290,48,Business,4,None,good,537,0.00,0.00,2,Vehicle,own,highly skilled,9,46,M,Divorced,2,2,bank
2120,23660,12,Vehicle,3,None,good,537,1745.00,6508.32,1,Vehicle,own,highly skilled,6,36,M,Divorced,1,3,none
1983,29230,21,Vehicle,1,None,good,670,3155.00,1526.00,1,Vehicle,own,highly skilled,1,28,F,Married,1,1,bank
2983,29230,21,Vehicle,1,None,good,717,4584.00,2660.00,1,Vehicle,own,highly skilled,3,28,F,Married,1,1,bank
2122,38680,24,Vehicle,4,None,good,498,0.00,459.00,2,Vehicle,rent,highly skilled,19,41,F,Married,1,2,none
2419,27820,21,Vehicle,1,None,good,717,0.00,8770.25,1,Vehicle,own,highly skilled,5,31,F,Married,1,2,bank
2046,13930,11,Vehicle,4,None,good,498,0.00,133.00,2,Vehicle,own,highly skilled,1,35,F,Married,1,4,none
2700,19050,15,Tuition,4,None,good,700,3219.00,561.00,1,Vehicle,rent,highly skilled,20,40,M,Single,1,4,none
2616,122040,48,Business,2,None,good,257,617.00,0.00,1,Vehicle,own,highly skilled,2,48,M,Single,1,2,bank
1891,24420,27,Business,4,None,good,421,-646.13,760.00,4,Vehicle,own,highly skilled,25,43,M,Single,2,4,stores
2891,24420,27,Business,4,None,good,489,-995.68,273.00,4,Vehicle,own,highly skilled,10,43,M,Single,2,4,stores
2155,69670,24,Business,4,None,good,586,1033.00,3357.00,1,Vehicle,rent,highly skilled,5,36,M,Single,1,4,none
2451,110540,36,Vehicle,4,None,good,438,0.00,0.00,1,Vehicle,own,highly skilled,1,30,M,Single,1,2,none
2008,69480,36,Vehicle,2,None,good,715,129.00,888.00,1,Vehicle,rent,highly skilled,2,35,M,Single,1,2,none
2441,18840,12,Vehicle,4,None,good,684,0.00,658.00,1,Vehicle,own,highly skilled,9,39,M,Single,1,4,none
2773,32750,21,Vehicle,1,None,good,501,0.00,587.00,1,Vehicle,own,highly skilled,10,36,M,Single,1,4,none
2889,66140,36,Vehicle,4,None,good,538,0.00,14.00,2,Vehicle,own,highly skilled,16,34,M,Single,1,4,none
2510,85880,39,Vehicle,4,None,good,733,0.00,3285.00,1,Vehicle,own,highly skilled,8,45,M,Single,1,2,none
1896,89470,36,Vehicle,3,None,good,627,0.00,0.00,1,Vehicle,own,highly skilled,4,31,M,Single,2,2,stores
2896,89470,36,Vehicle,3,None,good,626,0.00,0.00,1,Vehicle,own,highly skilled,4,31,M,Single,2,2,stores
1881,78140,24,Vehicle,3,None,good,703,0.00,501.00,1,Vehicle,own,highly skilled,6,38,M,Single,1,3,none
2881,78140,24,Vehicle,3,None,good,697,0.00,475.00,1,Vehicle,own,highly skilled,5,38,M,Single,1,3,none
2412,72530,33,Vehicle,3,None,good,519,0.00,853.00,2,Vehicle,own,highly skilled,4,35,M,Single,1,2,none
2089,22490,18,Vehicle,4,None,good,679,-742.21,2088.00,1,Vehicle,own,highly skilled,6,30,M,Single,2,3,none
2129,18600,12,Vehicle,4,None,good,397,1858.00,69.00,2,Vehicle,own,highly skilled,0,34,M,Single,1,2,none
2273,121690,48,Vehicle,4,Co-Applicant,good,756,1165.00,0.00,1,None,free,highly skilled,0,36,M,Single,1,4,none
2585,21330,12,Vehicle,4,None,good,679,0.00,0.00,1,None,free,highly skilled,15,52,F,Married,1,4,none
2293,64190,24,Vehicle,2,None,good,420,-179.66,59.00,2,None,free,highly skilled,14,44,F,Married,2,4,none
2651,74760,48,Tuition,4,None,good,689,-63.80,694.00,1,None,free,highly skilled,5,50,M,Single,1,1,none
2073,11640,8,Other,3,None,good,477,-97.33,933.00,2,None,free,highly skilled,24,51,M,Single,2,4,bank
2288,75820,48,Other,2,None,good,580,1121.00,2983.00,1,None,free,highly skilled,0,31,M,Single,1,4,none
2512,46860,36,Vehicle,2,None,good,738,0.00,878.00,1,None,free,highly skilled,2,32,M,Single,1,2,none
2374,137560,60,Vehicle,2,None,good,430,0.00,0.00,1,None,free,highly skilled,21,63,M,Single,1,4,bank
2914,21420,11,Business,1,None,good,713,0.00,11157.00,1,Home,own,skilled,11,29,M,Divorced,1,2,none
2438,12870,24,Vehicle,4,None,good,526,0.00,11185.00,2,Home,own,skilled,21,39,F,Married,1,4,none
2771,28120,24,Vehicle,2,None,good,695,-339.69,0.00,1,Home,rent,skilled,15,33,F,Married,1,4,none
2267,63040,36,Business,4,None,good,428,0.00,0.00,2,Home,own,skilled,25,43,M,Single,1,4,none
2154,77580,24,Vehicle,2,None,good,515,1755.00,15339.00,1,None,rent,skilled,15,33,F,Married,1,4,none
2281,33680,15,Vehicle,3,None,good,551,0.00,17552.00,2,None,rent,skilled,18,36,M,Single,1,4,none
2704,25030,30,Business,4,None,good,643,1926.00,3819.00,2,Investments,own,skilled,25,43,M,Single,1,2,stores
1826,16020,21,Vehicle,4,None,good,352,-232.77,116.00,2,Vehicle,own,skilled,15,33,M,Married,1,3,none
2826,16020,21,Vehicle,4,None,good,391,-309.15,959.00,2,Vehicle,own,skilled,13,31,M,Married,1,3,none
2500,13230,6,Vehicle,2,None,good,349,3838.00,4826.00,2,Vehicle,own,skilled,20,38,M,Divorced,2,4,none
2421,31860,15,Vehicle,2,None,good,714,0.00,10922.00,1,Vehicle,rent,skilled,6,24,F,Married,1,3,none
2199,27600,24,Vehicle,4,None,good,705,360.00,0.00,1,None,free,skilled,21,39,M,Single,1,4,bank
2688,28620,36,Vehicle,4,None,good,639,538.00,4952.00,1,None,free,skilled,20,38,M,Single,1,3,none
2593,15720,21,Business,4,None,good,678,0.00,18253.00,1,Home,own,unskilled,23,41,F,Married,1,4,bank
2059,19610,18,Vehicle,3,None,good,673,3181.00,740.00,1,Vehicle,own,highly skilled,24,42,F,Married,1,2,none
2779,57110,36,Vehicle,4,None,good,342,0.00,16713.00,2,Vehicle,own,highly skilled,25,43,M,Single,1,2,none
2792,63130,24,Vehicle,3,None,good,725,0.00,0.00,1,Vehicle,own,highly skilled,25,43,M,Single,2,4,none
2454,26700,24,Vehicle,4,None,good,684,0.00,897.00,1,Vehicle,own,highly skilled,21,39,M,Single,1,4,none
2052,59650,27,Vehicle,1,None,good,655,1679.00,247.00,2,Vehicle,own,highly skilled,22,40,M,Single,1,2,none
1889,66140,36,Vehicle,4,None,good,520,0.00,964.00,2,Vehicle,own,highly skilled,22,40,M,Single,1,4,none
2076,15260,12,Vehicle,4,None,good,477,-267.51,501.00,2,None,free,highly skilled,9,66,M,Single,1,4,none
2206,106230,30,Vehicle,3,None,good,474,-899.85,578.00,3,None,free,highly skilled,17,38,M,Single,2,4,none
2263,53020,18,Vehicle,2,None,good,466,-767.52,916.00,3,None,free,highly skilled,9,36,M,Single,1,4,none
2323,29100,24,Vehicle,2,None,good,703,-948.87,562.00,1,None,free,highly skilled,5,34,M,Single,1,1,none
2393,32490,36,Vehicle,2,None,good,682,-395.54,558.00,1,None,free,highly skilled,6,39,M,Single,2,4,bank
1989,65790,24,Vehicle,4,None,good,710,-465.01,872.00,1,None,free,highly skilled,0,29,M,Single,1,2,none
2989,65790,24,Vehicle,4,None,good,716,-727.31,787.00,1,None,free,highly skilled,0,29,M,Single,1,2,none
2164,73080,10,Vehicle,2,None,good,679,1943.00,170.00,1,None,free,highly skilled,0,70,M,Single,1,4,bank
2809,92830,42,Vehicle,1,None,good,786,1788.00,934.00,1,None,free,highly skilled,0,55,M,Single,1,2,bank
2331,66150,24,Vehicle,2,None,good,455,-972.66,506.00,2,None,free,highly skilled,0,75,M,Single,1,4,none
2141,7090,6,Vehicle,2,None,good,691,2176.00,19557.00,1,Home,own,unemployed,1,27,M,Married,1,2,none
1805,74720,12,Vehicle,1,None,good,724,343.00,0.00,1,Home,rent,unemployed,0,24,F,Married,1,2,none
2805,74720,12,Vehicle,1,None,good,672,925.00,0.00,1,Home,rent,unemployed,0,24,F,Married,1,2,none
2301,6720,6,Vehicle,1,None,good,714,0.00,583.00,1,Home,own,unemployed,0,54,F,Married,1,4,none
2757,12990,6,Vehicle,1,None,good,407,2984.00,920.00,3,Home,own,unemployed,2,74,M,Single,2,1,none
1800,15490,9,Vehicle,4,None,good,710,1605.00,0.00,1,Home,own,unemployed,1,35,M,Single,1,2,none
2800,15490,9,Vehicle,4,None,good,723,346.00,0.00,1,Home,own,unemployed,1,35,M,Single,1,2,none
2698,9260,12,Vehicle,1,None,good,373,0.00,11.00,1,Investments,own,unemployed,0,38,F,Married,1,2,none
2048,13520,6,Vehicle,1,None,good,707,-236.70,5589.49,1,Investments,rent,unemployed,0,23,F,Married,1,2,none
1951,35900,18,Business,3,None,good,458,1037.00,351.00,3,Vehicle,own,unemployed,0,40,M,Married,2,3,none
2951,35900,18,Business,3,None,good,529,1892.00,463.00,3,Vehicle,own,unemployed,0,40,M,Married,2,3,none
2553,69990,48,Consumer Goods,1,Guarantor,bad,727,-357.94,256.00,2,Home,own,skilled,6,34,M,Married,1,1,none
2781,49330,39,Consumer Goods,2,Guarantor,bad,314,737.00,243.00,2,Home,own,skilled,4,25,M,Single,1,2,none
2195,30310,45,Consumer Goods,4,Guarantor,bad,716,678.00,1648.00,1,Investments,rent,skilled,2,21,M,Single,1,4,none
2250,4330,18,Consumer Goods,3,Co-Applicant,bad,713,0.00,561.00,1,Home,rent,skilled,0,22,F,Married,1,4,none
2038,21000,18,Consumer Goods,4,Co-Applicant,bad,689,3843.00,329.00,1,Home,own,skilled,2,37,M,Single,1,2,stores
2227,109610,48,Consumer Goods,1,Co-Applicant,bad,716,273.00,18463.00,2,None,own,skilled,6,27,M,Single,1,2,bank
2619,34410,30,Consumer Goods,2,Co-Applicant,bad,674,1623.00,3507.00,1,Vehicle,rent,skilled,2,21,F,Married,1,4,none
2634,19800,9,Consumer Goods,2,Co-Applicant,bad,672,0.00,427.00,2,Vehicle,rent,skilled,1,19,F,Married,1,2,none
1900,41530,18,Consumer Goods,2,Co-Applicant,bad,693,-132.51,330.00,1,Vehicle,own,skilled,2,42,M,Single,1,3,none
2436,14840,12,Consumer Goods,2,None,bad,698,1126.00,0.00,1,Home,own,skilled,3,25,M,Married,1,1,none
1820,13450,18,Consumer Goods,4,None,bad,701,-873.30,812.00,1,Home,own,skilled,3,26,M,Married,1,3,bank
2820,13450,18,Consumer Goods,4,None,bad,707,-887.61,433.00,1,Home,own,skilled,1,26,M,Married,1,3,bank
2541,15340,12,Consumer Goods,1,None,bad,715,992.00,503.00,1,Home,rent,skilled,1,23,M,Married,1,1,none
2290,10240,24,Consumer Goods,4,None,bad,664,-81.83,834.00,1,Home,own,skilled,1,48,M,Married,1,4,stores
2121,18350,21,Consumer Goods,3,None,bad,696,-871.39,781.00,2,Home,own,skilled,3,25,F,Married,1,2,none
2522,31900,18,Consumer Goods,2,None,bad,688,-508.49,104.00,1,Home,own,skilled,3,24,F,Married,1,2,none
2002,59510,48,Consumer Goods,2,None,bad,673,921.00,995.00,1,Home,own,skilled,1,22,F,Married,1,2,none
2309,12370,8,Consumer Goods,3,None,bad,696,1182.00,88.00,1,Home,own,skilled,2,24,F,Married,1,4,none
2762,21240,18,Consumer Goods,4,None,bad,328,-789.55,280.00,2,Home,rent,skilled,2,24,F,Married,1,4,none
2360,24060,30,Consumer Goods,4,None,bad,703,-676.29,316.00,1,Home,rent,skilled,4,23,F,Married,1,4,none
2615,18080,18,Consumer Goods,4,None,bad,620,0.00,10.00,1,Home,own,skilled,4,22,F,Married,1,1,none
2125,19240,18,Consumer Goods,4,None,bad,713,283.00,0.00,1,Home,rent,skilled,1,27,F,Married,1,3,none
1863,24390,24,Consumer Goods,4,None,bad,711,-257.68,904.00,1,Home,own,skilled,1,35,F,Married,1,4,none
2863,24390,24,Consumer Goods,4,None,bad,689,-22.29,76.00,1,Home,own,skilled,1,35,F,Married,1,4,none
2274,30600,48,Consumer Goods,4,None,bad,701,1955.00,21.00,2,Home,own,skilled,6,28,M,Single,1,4,none
2504,12160,24,Consumer Goods,4,None,bad,301,659.00,4293.00,2,None,own,skilled,1,38,M,Single,2,4,bank
2406,20390,24,Consumer Goods,1,None,bad,730,1210.00,482.00,1,Investments,own,skilled,1,22,M,Married,1,1,none
2322,19380,24,Consumer Goods,4,None,bad,704,-34.59,63.00,1,Investments,own,skilled,1,32,M,Divorced,1,3,none
1925,68720,24,Consumer Goods,2,None,bad,799,-835.35,126.00,1,Investments,own,skilled,1,55,M,Divorced,1,1,bank
2925,68720,24,Consumer Goods,2,None,bad,769,-650.97,682.00,1,Investments,own,skilled,1,55,M,Divorced,1,1,bank
1919,23590,24,Consumer Goods,1,None,bad,708,-897.78,1053.00,1,Investments,own,skilled,0,33,M,Divorced,1,1,none
2919,23590,24,Consumer Goods,1,None,bad,685,-119.55,2967.00,1,Investments,own,skilled,0,33,M,Divorced,1,1,none
2602,9180,9,Consumer Goods,4,None,bad,718,1870.00,273.00,1,Investments,own,skilled,3,30,F,Married,1,1,none
2279,46110,6,Consumer Goods,1,None,bad,681,0.00,174.00,1,Investments,own,skilled,1,32,F,Married,1,4,none
1923,13660,9,Consumer Goods,3,None,bad,707,-922.80,667.00,1,Investments,rent,skilled,1,22,F,Married,1,4,none
2923,13660,9,Consumer Goods,3,None,bad,734,-708.01,246.00,1,Investments,rent,skilled,1,22,F,Married,1,4,none
2476,31140,18,Consumer Goods,1,None,bad,289,-360.48,710.00,1,Investments,rent,skilled,1,26,F,Married,1,4,none
2708,29690,12,Consumer Goods,4,None,bad,229,181.00,884.00,2,Investments,rent,skilled,1,25,F,Married,1,3,none
2518,71270,36,Consumer Goods,2,None,bad,536,0.00,586.00,2,Investments,rent,skilled,1,23,F,Married,1,4,none
2611,7410,12,Consumer Goods,4,None,bad,738,-217.71,4142.00,1,Investments,own,skilled,0,22,F,Married,1,3,none
2354,61990,12,Consumer Goods,4,None,bad,276,-320.37,80.00,2,Investments,rent,skilled,3,28,M,Single,1,2,none
2543,63500,30,Consumer Goods,4,None,bad,712,-195.05,0.00,1,Investments,own,skilled,11,31,M,Single,1,4,none
1823,27120,36,Consumer Goods,2,None,bad,680,-651.46,764.00,1,Investments,own,skilled,13,41,M,Single,2,2,bank
2823,27120,36,Consumer Goods,2,None,bad,681,-918.91,86.00,1,Investments,own,skilled,8,41,M,Single,2,2,bank
2590,22460,12,Consumer Goods,3,None,bad,411,-786.41,969.00,2,Investments,own,skilled,20,60,M,Single,1,3,none
1841,51790,36,Consumer Goods,4,None,bad,702,-935.54,397.00,1,Investments,own,skilled,4,29,M,Single,1,2,none
2841,51790,36,Consumer Goods,4,None,bad,728,-338.85,51.00,1,Investments,own,skilled,6,29,M,Single,1,2,none
2640,43700,42,Consumer Goods,3,None,bad,594,-948.02,963.00,2,Investments,own,skilled,5,26,M,Single,2,2,bank
1981,83860,30,Consumer Goods,2,None,bad,509,714.00,524.00,1,Investments,own,skilled,4,49,M,Single,1,2,none
2981,83860,30,Consumer Goods,2,None,bad,563,427.00,647.00,1,Investments,own,skilled,4,49,M,Single,1,2,none
2678,55950,72,Consumer Goods,2,None,bad,698,416.00,2814.00,1,Vehicle,own,skilled,3,24,M,Married,1,2,none
2471,30920,24,Consumer Goods,3,None,bad,711,1428.00,2176.00,1,Vehicle,rent,skilled,1,22,M,Married,1,2,none
2529,23020,36,Consumer Goods,4,None,bad,700,-920.84,235.00,1,Vehicle,rent,skilled,1,31,M,Divorced,1,4,none
1885,40570,24,Consumer Goods,3,None,bad,679,216.00,709.00,1,Vehicle,own,skilled,6,43,M,Divorced,1,3,none
2885,40570,24,Consumer Goods,3,None,bad,718,181.00,753.00,1,Vehicle,own,skilled,5,43,M,Divorced,1,3,none
2338,12750,15,Consumer Goods,4,None,bad,684,-394.73,0.00,1,Vehicle,rent,skilled,2,24,F,Married,1,2,none
2156,12820,12,Consumer Goods,2,None,bad,723,-635.98,684.00,1,Vehicle,rent,skilled,1,20,F,Married,1,4,none
2570,67580,48,Consumer Goods,3,None,bad,707,-44.37,47.00,1,Vehicle,own,skilled,2,31,F,Married,1,2,none
2728,18820,18,Consumer Goods,4,None,bad,726,-556.20,84.00,2,Vehicle,rent,skilled,2,25,F,Married,1,4,bank
2352,9590,9,Consumer Goods,1,None,bad,735,1709.00,144.00,1,Vehicle,own,skilled,3,29,F,Married,1,2,none
2302,38040,36,Consumer Goods,4,None,bad,205,351.00,1000.00,1,Vehicle,own,skilled,1,42,F,Married,1,1,none
2119,42810,33,Consumer Goods,1,None,bad,481,-962.37,8038.32,2,Vehicle,own,skilled,3,23,F,Married,1,4,none
2081,59430,24,Consumer Goods,1,None,bad,706,0.00,0.00,2,Vehicle,own,skilled,1,44,F,Married,1,1,none
1932,16700,9,Consumer Goods,4,None,bad,720,291.00,613.00,1,Vehicle,own,skilled,1,22,F,Married,1,2,none
2296,99600,48,Consumer Goods,1,None,bad,714,897.00,744.00,1,Vehicle,own,skilled,1,26,F,Married,1,2,none
2932,16700,9,Consumer Goods,4,None,bad,703,1265.00,727.00,1,Vehicle,own,skilled,1,22,F,Married,1,2,none
2198,9510,12,Consumer Goods,4,None,bad,670,1888.00,2498.00,4,Vehicle,rent,skilled,1,27,F,Married,1,4,bank
