order_id,order_total,num_items,item_price,discount_applied_percent,shipping_days,product_category,product_avg_rating,customer_past_order_count,customer_past_return_rate,customer_tenure_days,payment_method,is_first_purchase,used_size_guide,promo_used,weekend_order,returned
ORD_15812,312.6,1,446.57,30,5,Clothing,5.0,5,0.283,1507,credit_card,0,0,1,0,0
ORD_15813,2441.07,3,813.69,0,4,Home,3.7,0,0.0,25,credit_card,1,0,0,1,0
ORD_15814,1631.94,2,1019.96,20,3,Books,2.6,0,0.0,6,credit_card,1,0,1,1,1
ORD_15815,822.3,1,913.67,10,14,Beauty,4.0,52,0.482,652,debit_card,0,0,1,0,1
ORD_15816,2618.73,3,1163.88,25,5,Home,2.2,0,0.0,5,paypal,1,0,1,0,0
ORD_15817,176.72,2,110.45,20,5,Electronics,3.4,33,0.462,1207,credit_card,0,0,1,0,0
ORD_15818,1392.39,2,928.26,25,7,Electronics,4.0,2,0.157,664,credit_card,0,0,1,1,0
ORD_15819,982.27,1,1033.97,5,4,Books,4.2,0,0.0,16,credit_card,1,0,0,0,1
ORD_15820,638.96,1,709.95,10,3,Books,3.1,0,0.0,16,debit_card,1,0,1,0,0
ORD_15821,280.13,2,155.63,10,4,Sports,3.0,78,0.359,1538,paypal,0,0,1,0,0
ORD_15822,459.2,4,143.5,20,6,Clothing,4.2,0,0.0,29,gift_card,1,1,1,0,1
ORD_15823,8261.93,8,1147.49,10,3,Home,4.4,67,0.28,950,credit_card,0,0,1,1,0
ORD_15824,753.3,3,295.41,15,3,Home,3.9,1,0.512,905,gift_card,0,0,1,0,1
ORD_15825,485.42,1,539.36,10,7,Electronics,3.6,30,0.361,741,credit_card,0,0,1,0,1
ORD_15826,197.3,1,328.83,40,2,Home,4.8,40,0.278,816,paypal,0,0,1,1,0
ORD_15827,2515.97,4,786.24,20,5,Books,3.8,0,0.0,15,paypal,1,0,1,0,0
ORD_15828,3377.79,3,1125.93,0,5,Toys,5.0,0,0.0,3,paypal,1,0,0,1,0
ORD_15829,127.61,1,170.15,25,1,Clothing,3.6,26,0.48,87,credit_card,0,0,1,0,1
ORD_15830,345.33,1,383.7,10,5,Electronics,3.4,0,0.0,20,credit_card,1,0,1,1,1
ORD_15831,795.4,1,1136.28,30,5,Home,3.9,48,0.395,1581,debit_card,0,0,1,0,1
ORD_15832,1031.61,1,1031.61,0,3,Home,4.7,26,0.01,1015,credit_card,0,0,0,1,0
ORD_15833,886.72,2,443.36,0,3,Clothing,4.7,47,0.172,1313,apple_pay,0,1,0,0,0
ORD_15834,621.74,1,621.74,0,3,Clothing,4.0,14,0.312,475,credit_card,0,1,0,0,1
ORD_15835,1816.28,2,908.14,0,4,Clothing,3.9,77,0.385,742,apple_pay,0,0,0,1,0
ORD_15836,268.46,1,357.95,25,4,Toys,2.2,76,0.581,1016,paypal,0,0,1,0,0
ORD_15837,560.2,1,700.25,20,3,Electronics,4.8,26,0.56,804,credit_card,0,0,1,0,1
ORD_15838,339.86,1,339.86,0,5,Home,4.1,45,0.076,169,paypal,0,0,0,0,0
ORD_15839,532.26,4,177.42,25,2,Clothing,4.4,47,0.56,688,paypal,0,0,1,1,1
ORD_15840,2256.0,4,564.0,0,3,Clothing,3.5,29,0.151,700,credit_card,0,0,0,0,1
ORD_15841,3644.7,4,1071.97,15,2,Clothing,2.6,54,0.083,1024,gift_card,0,0,1,0,0
ORD_15842,786.9,5,157.38,0,4,Clothing,3.9,30,0.568,1191,debit_card,0,0,0,0,1
ORD_15843,1691.75,2,939.86,10,4,Clothing,3.5,28,0.011,210,paypal,0,1,1,1,0
ORD_15844,760.34,1,844.82,10,2,Home,4.7,45,0.383,1372,credit_card,0,0,1,1,1
ORD_15845,864.9,1,1017.53,15,3,Beauty,3.0,32,0.581,391,paypal,0,0,1,0,1
ORD_15846,144.84,3,48.28,0,7,Books,2.9,3,0.509,1171,credit_card,0,0,0,1,0
ORD_15847,235.03,1,235.03,0,4,Books,2.5,0,0.0,27,debit_card,1,0,0,0,0
ORD_15848,129.14,1,129.14,0,7,Clothing,3.7,71,0.063,764,credit_card,0,1,0,0,0
ORD_15849,2112.14,2,1111.65,5,6,Clothing,4.7,38,0.368,537,paypal,0,0,0,0,1
ORD_15850,2839.86,5,631.08,10,4,Clothing,2.6,60,0.391,1442,credit_card,0,0,1,0,0
ORD_15851,4440.0,5,888.0,0,4,Electronics,2.2,45,0.023,1492,debit_card,0,0,0,0,0
ORD_15852,3476.01,3,1158.67,0,4,Clothing,4.2,0,0.0,26,paypal,1,0,0,0,0
ORD_15853,2771.24,4,815.07,15,4,Clothing,2.6,21,0.451,412,credit_card,0,1,1,1,0
ORD_15854,820.42,2,512.76,20,6,Clothing,3.9,68,0.513,785,credit_card,0,0,1,0,1
ORD_15855,497.2,1,523.37,5,4,Clothing,2.6,0,0.0,25,paypal,1,0,0,0,1
ORD_15856,606.25,2,319.08,5,3,Sports,4.7,15,0.493,809,credit_card,0,0,0,1,0
ORD_15857,38.01,1,50.68,25,3,Sports,4.9,23,0.515,77,credit_card,0,0,1,0,1
ORD_15858,92.02,4,25.56,10,5,Clothing,2.5,73,0.517,502,credit_card,0,1,1,1,1
ORD_15859,182.46,1,192.06,5,1,Books,2.5,42,0.089,275,gift_card,0,0,0,0,0
ORD_15860,503.69,1,1007.38,50,4,Clothing,4.2,0,0.0,12,apple_pay,1,1,1,0,1
ORD_15861,936.6,6,156.1,0,3,Clothing,2.5,26,0.558,551,credit_card,0,1,0,1,0
ORD_15862,1368.04,2,804.73,15,2,Clothing,2.3,77,0.323,1478,credit_card,0,0,1,1,1
ORD_15863,1687.49,4,496.32,15,7,Electronics,2.5,59,0.174,307,debit_card,0,0,1,0,1
ORD_15864,794.29,1,934.46,15,2,Books,3.5,48,0.343,1217,apple_pay,0,0,1,1,0
ORD_15865,8326.01,7,1189.43,0,3,Toys,2.5,0,0.0,20,credit_card,1,0,0,1,0
ORD_15866,352.35,1,391.5,10,4,Books,4.9,0,0.0,4,credit_card,1,0,1,0,0
ORD_15867,1695.06,2,847.53,0,4,Sports,3.0,13,0.2,735,paypal,0,0,0,0,0
ORD_15868,2301.66,2,1150.83,0,4,Beauty,3.0,0,0.0,13,apple_pay,1,0,0,1,1
ORD_15869,4037.25,7,576.75,0,5,Sports,4.7,0,0.0,23,paypal,1,0,0,0,0
ORD_15870,1643.71,3,684.88,20,2,Clothing,2.7,38,0.398,866,credit_card,0,1,1,0,0
ORD_15871,1118.13,1,1118.13,0,3,Beauty,3.0,0,0.0,1,paypal,1,0,0,0,0
ORD_15872,1119.38,5,248.75,10,5,Electronics,4.6,78,0.341,766,paypal,0,0,1,1,0
ORD_15873,663.37,1,663.37,0,5,Clothing,2.9,69,0.368,413,credit_card,0,0,0,1,0
ORD_15874,364.23,3,127.8,5,5,Toys,4.5,19,0.033,595,credit_card,0,0,0,0,0
ORD_15875,582.67,5,137.1,15,2,Clothing,4.7,75,0.583,1447,paypal,0,0,1,0,0
ORD_15876,1006.96,4,264.99,5,6,Clothing,3.7,42,0.533,710,paypal,0,0,0,0,1
ORD_15877,133.72,1,133.72,0,3,Clothing,4.5,0,0.0,20,credit_card,1,0,0,0,0
ORD_15878,818.97,2,584.98,30,4,Clothing,3.6,2,0.289,1509,debit_card,0,1,1,0,1
ORD_15879,2662.32,3,1109.3,20,3,Clothing,3.5,61,0.106,216,paypal,0,0,1,0,1
ORD_15880,30.57,3,10.19,0,2,Home,4.5,68,0.175,534,credit_card,0,0,0,0,0
ORD_15881,512.41,2,269.69,5,4,Beauty,2.3,13,0.284,1016,apple_pay,0,0,0,0,1
ORD_15882,2335.22,3,973.01,20,3,Clothing,3.9,24,0.171,196,apple_pay,0,0,1,0,1
ORD_15883,742.5,2,371.25,0,5,Electronics,4.8,0,0.0,2,debit_card,1,0,0,0,1
ORD_15884,482.66,1,508.06,5,5,Electronics,4.3,0,0.0,13,credit_card,1,0,0,1,0
ORD_15885,354.62,2,177.31,0,4,Clothing,4.1,43,0.127,1773,credit_card,0,0,0,0,0
ORD_15886,2659.92,4,664.98,0,5,Sports,2.1,14,0.071,94,apple_pay,0,0,0,0,0
ORD_15887,597.7,1,664.11,10,10,Beauty,3.6,0,0.0,9,credit_card,1,0,1,1,0
ORD_15888,25.36,1,25.36,0,4,Books,4.9,0,0.0,21,credit_card,1,0,0,0,0
ORD_15889,275.33,1,289.82,5,2,Clothing,4.6,35,0.597,1783,credit_card,0,1,0,0,1
ORD_15890,219.97,2,137.48,20,6,Books,2.8,69,0.332,827,paypal,0,0,1,0,0
ORD_15891,1211.04,6,269.12,25,4,Home,3.7,0,0.0,12,credit_card,1,0,1,0,1
ORD_15892,244.02,3,81.34,0,5,Beauty,2.5,0,0.0,11,paypal,1,0,0,1,1
ORD_15893,474.12,1,632.16,25,4,Clothing,3.3,20,0.444,1079,debit_card,0,1,1,1,1
ORD_15894,904.51,1,904.51,0,3,Sports,4.6,27,0.352,293,credit_card,0,0,0,0,1
ORD_15895,57.53,2,31.96,10,4,Home,4.0,67,0.401,1043,credit_card,0,0,1,1,0
ORD_15896,1158.11,2,681.24,15,3,Electronics,3.7,4,0.534,944,debit_card,0,0,1,1,1
ORD_15897,3244.75,6,600.88,10,1,Sports,3.1,8,0.06,496,credit_card,0,0,1,0,0
ORD_15898,317.09,2,166.89,5,5,Clothing,3.2,0,0.0,14,debit_card,1,1,0,0,0
ORD_15899,117.06,1,117.06,0,6,Home,4.7,0,0.0,3,credit_card,1,0,0,0,0
ORD_15900,1110.96,2,555.48,0,2,Toys,3.5,0,0.0,28,debit_card,1,0,0,1,0
ORD_15901,344.93,1,344.93,0,2,Toys,2.6,0,0.0,30,paypal,1,0,0,0,1
ORD_15902,6902.47,7,1095.63,10,6,Home,3.2,47,0.412,1664,debit_card,0,0,1,0,0
ORD_15903,382.4,1,382.4,0,4,Clothing,3.0,0,0.0,22,credit_card,1,1,0,0,0
ORD_15904,1686.6,5,374.8,10,2,Clothing,4.5,0,0.0,14,credit_card,1,0,1,0,0
ORD_15905,379.51,5,108.43,30,2,Beauty,3.0,13,0.076,675,credit_card,0,0,1,0,1
ORD_15906,498.58,1,524.82,5,1,Home,3.4,4,0.003,700,credit_card,0,0,0,0,1
ORD_15907,3147.6,3,1049.2,0,2,Toys,4.5,42,0.538,53,paypal,0,0,0,0,0
ORD_15908,99.98,2,66.65,25,1,Home,4.3,80,0.154,66,apple_pay,0,0,1,0,0
ORD_15909,1335.91,3,593.74,25,5,Electronics,4.7,12,0.469,1204,paypal,0,0,1,0,0
ORD_15910,1151.71,1,1151.71,0,3,Clothing,2.9,0,0.0,18,debit_card,1,0,0,1,1
ORD_15911,882.34,2,441.17,0,3,Sports,3.1,22,0.157,1754,paypal,0,0,0,0,1
ORD_15912,759.85,1,759.85,0,3,Electronics,4.3,14,0.056,1177,credit_card,0,0,0,1,0
ORD_15913,1582.4,3,620.55,15,4,Books,3.1,0,0.0,23,paypal,1,0,1,0,0
ORD_15914,375.14,3,138.94,10,10,Beauty,2.8,65,0.241,1019,debit_card,0,0,1,1,0
ORD_15915,3117.38,5,733.5,15,3,Electronics,3.5,47,0.524,880,credit_card,0,0,1,0,0
ORD_15916,192.51,1,240.64,20,7,Toys,3.8,14,0.237,185,credit_card,0,0,1,1,0
ORD_15917,432.43,1,432.43,0,3,Home,3.2,19,0.317,866,credit_card,0,0,0,0,0
ORD_15918,425.1,1,531.37,20,3,Clothing,4.5,8,0.545,649,credit_card,0,1,1,0,1
ORD_15919,1022.76,4,255.69,0,3,Electronics,4.6,32,0.205,629,apple_pay,0,0,0,0,1
ORD_15920,3248.32,4,812.08,0,3,Books,2.9,27,0.069,445,credit_card,0,0,0,0,0
ORD_15921,842.27,1,842.27,0,5,Clothing,4.0,23,0.396,1187,credit_card,0,0,0,0,1
ORD_15922,1118.74,3,466.14,20,7,Home,3.8,18,0.565,1307,paypal,0,0,1,0,0
ORD_15923,3085.02,3,1142.6,10,5,Home,4.8,8,0.341,1341,apple_pay,0,0,1,1,0
ORD_15924,227.28,1,252.53,10,4,Beauty,3.7,33,0.239,288,credit_card,0,0,1,0,0
ORD_15925,2037.3,3,679.1,0,6,Electronics,4.7,19,0.16,767,credit_card,0,0,0,0,0
ORD_15926,151.92,1,168.8,10,3,Clothing,3.3,71,0.5,1541,paypal,0,1,1,1,1
ORD_15927,2168.68,5,481.93,10,4,Beauty,3.8,16,0.081,1762,paypal,0,0,1,0,0
ORD_15928,791.69,1,989.61,20,3,Sports,3.1,48,0.588,1437,credit_card,0,0,1,0,1
ORD_15929,372.87,1,392.49,5,4,Clothing,2.9,0,0.0,9,credit_card,1,1,0,0,1
ORD_15930,634.06,2,317.03,0,4,Beauty,2.1,17,0.467,392,credit_card,0,0,0,1,0
ORD_15931,2897.38,6,603.62,20,3,Home,4.6,29,0.139,781,paypal,0,0,1,0,0
ORD_15932,49.71,3,23.67,30,2,Sports,2.9,7,0.283,1277,apple_pay,0,0,1,0,0
ORD_15933,283.3,1,283.3,0,2,Sports,4.6,0,0.0,22,credit_card,1,0,0,0,1
ORD_15934,776.74,2,485.46,20,4,Clothing,3.2,64,0.036,526,credit_card,0,1,1,1,0
ORD_15935,462.0,2,231.0,0,4,Books,2.9,0,0.0,7,credit_card,1,0,0,0,0
ORD_15936,526.46,2,263.23,0,6,Clothing,4.7,0,0.0,17,credit_card,1,0,0,0,1
ORD_15937,1115.14,1,1173.83,5,3,Home,4.6,21,0.1,1796,credit_card,0,0,0,0,0
ORD_15938,955.22,2,597.01,20,4,Beauty,4.5,77,0.415,1245,credit_card,0,0,1,0,0
ORD_15939,763.75,1,763.75,0,4,Electronics,3.4,0,0.0,4,credit_card,1,0,0,0,1
ORD_15940,3082.82,4,856.34,10,5,Electronics,4.0,0,0.0,21,credit_card,1,0,1,0,0
ORD_15941,3342.96,4,928.6,10,2,Electronics,2.3,0,0.0,8,paypal,1,0,1,1,1
ORD_15942,320.4,1,400.5,20,3,Beauty,3.4,39,0.382,1632,paypal,0,0,1,0,1
ORD_15943,4150.85,5,922.41,10,6,Sports,4.8,37,0.43,328,paypal,0,0,1,1,1
ORD_15944,685.48,1,685.48,0,4,Books,3.8,52,0.471,1432,credit_card,0,0,0,1,1
ORD_15945,7055.58,6,1175.93,0,1,Clothing,4.7,0,0.0,3,gift_card,1,0,0,1,1
ORD_15946,393.08,1,436.76,10,5,Toys,4.4,25,0.15,292,paypal,0,0,1,0,0
ORD_15947,280.45,1,280.45,0,4,Toys,2.6,66,0.118,1141,credit_card,0,0,0,0,0
ORD_15948,1691.64,4,497.54,15,4,Electronics,4.2,0,0.0,14,credit_card,1,0,1,1,0
ORD_15949,4170.24,6,926.72,25,3,Clothing,2.4,3,0.506,925,credit_card,0,0,1,0,1
ORD_15950,97.72,1,195.44,50,4,Clothing,2.0,0,0.0,8,credit_card,1,1,1,0,1
ORD_15951,773.05,1,773.05,0,4,Sports,4.2,0,0.0,23,debit_card,1,0,0,0,0
ORD_15952,1286.42,4,357.34,10,3,Clothing,4.4,8,0.235,658,apple_pay,0,0,1,0,0
ORD_15953,584.7,1,687.88,15,2,Home,2.6,0,0.0,25,apple_pay,1,0,1,0,0
ORD_15954,1623.38,2,1014.61,20,3,Electronics,4.5,28,0.285,758,credit_card,0,0,1,0,0
ORD_15955,298.06,1,397.41,25,3,Electronics,4.0,0,0.0,26,apple_pay,1,0,1,0,0
ORD_15956,598.69,1,598.69,0,1,Clothing,3.1,0,0.0,18,credit_card,1,0,0,1,1
ORD_15957,1383.4,3,542.51,15,7,Clothing,2.5,0,0.0,19,paypal,1,0,1,1,0
ORD_15958,1599.0,4,420.79,5,10,Sports,4.5,48,0.55,295,debit_card,0,0,0,0,1
ORD_15959,811.89,1,1014.86,20,2,Sports,2.7,55,0.557,1265,gift_card,0,0,1,1,0
ORD_15960,2695.15,4,792.69,15,3,Clothing,4.8,29,0.228,925,credit_card,0,1,1,1,0
ORD_15961,3895.06,4,1081.96,10,3,Beauty,2.6,47,0.472,241,apple_pay,0,0,1,0,1
ORD_15962,924.9,1,973.58,5,3,Electronics,4.5,41,0.233,810,credit_card,0,0,0,0,0
ORD_15963,1729.36,8,216.17,0,4,Home,4.1,80,0.208,234,paypal,0,0,0,1,1
ORD_15964,647.39,1,1078.98,40,2,Home,4.6,79,0.596,1110,paypal,0,0,1,0,0
ORD_15965,723.05,1,761.11,5,4,Home,3.9,13,0.579,864,credit_card,0,0,0,0,0
ORD_15966,206.68,4,57.41,10,4,Sports,2.1,3,0.524,1448,credit_card,0,0,1,0,1
ORD_15967,1579.27,3,554.13,5,4,Sports,2.3,14,0.246,1541,apple_pay,0,0,0,0,1
ORD_15968,1182.12,2,622.17,5,6,Electronics,2.8,0,0.0,15,debit_card,1,0,0,1,0
ORD_15969,1378.56,2,725.56,5,5,Sports,2.3,4,0.192,1694,debit_card,0,0,0,0,1
ORD_15970,181.81,1,181.81,0,4,Beauty,2.5,31,0.221,337,credit_card,0,0,0,0,1
ORD_15971,2271.76,4,567.94,0,3,Electronics,2.5,50,0.271,948,credit_card,0,0,0,0,1
ORD_15972,392.73,1,413.4,5,4,Clothing,3.5,0,0.0,25,credit_card,1,1,0,0,1
ORD_15973,343.03,1,361.08,5,3,Home,3.8,31,0.414,163,gift_card,0,0,0,1,0
ORD_15974,392.86,2,196.43,0,5,Clothing,4.9,5,0.411,353,credit_card,0,0,0,0,1
ORD_15975,491.33,1,491.33,0,5,Clothing,3.9,49,0.281,1692,credit_card,0,0,0,0,0
ORD_15976,1743.84,3,581.28,0,5,Clothing,3.6,77,0.038,872,paypal,0,0,0,0,0
ORD_15977,6034.56,6,1005.76,0,1,Home,4.2,0,0.0,27,paypal,1,0,0,1,0
ORD_15978,713.13,2,509.38,30,3,Sports,3.7,31,0.006,663,debit_card,0,0,1,0,0
ORD_15979,3118.81,3,1094.32,5,4,Home,2.1,40,0.432,1061,credit_card,0,0,0,1,1
ORD_15980,1746.21,3,684.79,15,5,Sports,2.9,36,0.503,1329,paypal,0,0,1,0,1
ORD_15981,281.72,1,331.44,15,5,Electronics,4.1,32,0.372,425,apple_pay,0,0,1,1,1
ORD_15982,625.48,1,625.48,0,3,Electronics,3.3,20,0.175,1558,credit_card,0,0,0,0,0
ORD_15983,2516.12,4,629.03,0,5,Electronics,2.7,51,0.352,874,credit_card,0,0,0,1,0
ORD_15984,1160.45,1,1160.45,0,5,Beauty,4.5,0,0.0,17,paypal,1,0,0,1,0
ORD_15985,541.9,2,270.95,0,5,Clothing,4.1,14,0.374,952,credit_card,0,1,0,1,1
ORD_15986,76.6,3,30.04,15,3,Toys,4.7,57,0.371,1658,paypal,0,0,1,0,0
ORD_15987,979.12,1,979.12,0,2,Electronics,4.6,0,0.0,4,credit_card,1,0,0,0,0
ORD_15988,463.38,1,463.38,0,4,Beauty,3.7,0,0.0,12,paypal,1,0,0,0,0
ORD_15989,534.49,1,668.11,20,4,Books,3.1,43,0.322,1552,credit_card,0,0,1,1,0
ORD_15990,215.99,4,77.14,30,1,Clothing,2.8,19,0.124,879,credit_card,0,0,1,0,1
ORD_15991,5533.29,7,878.3,10,4,Clothing,4.6,0,0.0,9,credit_card,1,0,1,0,0
ORD_15992,147.76,1,155.54,5,3,Sports,2.8,74,0.217,1679,paypal,0,0,0,0,1
ORD_15993,778.3,1,819.26,5,4,Sports,4.0,38,0.135,439,credit_card,0,0,0,1,0
ORD_15994,1772.64,2,886.32,0,2,Clothing,2.8,43,0.221,336,debit_card,0,0,0,1,0
ORD_15995,2295.76,3,1093.22,30,6,Toys,4.7,14,0.253,135,apple_pay,0,0,1,0,1
ORD_15996,380.48,1,380.48,0,3,Books,4.4,41,0.101,1561,paypal,0,0,0,0,0
ORD_15997,519.16,5,148.33,30,5,Clothing,3.8,0,0.0,19,credit_card,1,0,1,0,1
ORD_15998,383.3,1,425.89,10,5,Toys,4.4,0,0.0,4,credit_card,1,0,1,0,0
ORD_15999,1041.82,1,1157.58,10,7,Home,3.0,0,0.0,20,debit_card,1,0,1,1,0
ORD_16000,22.62,1,25.13,10,4,Electronics,3.3,18,0.413,395,credit_card,0,0,1,0,0
ORD_16001,1462.71,3,696.53,30,5,Clothing,2.1,62,0.58,377,credit_card,0,0,1,0,1
ORD_16002,819.21,3,273.07,0,4,Electronics,2.8,16,0.389,353,credit_card,0,0,0,0,1
ORD_16003,562.38,2,281.19,0,3,Clothing,2.9,40,0.535,455,debit_card,0,0,0,0,0
ORD_16004,312.44,1,416.59,25,2,Books,3.0,0,0.0,22,paypal,1,0,1,1,1
ORD_16005,5298.83,6,929.62,5,2,Clothing,4.5,78,0.37,1618,debit_card,0,1,0,0,0
ORD_16006,1125.72,2,625.4,10,5,Electronics,3.1,44,0.355,300,apple_pay,0,0,1,0,1
ORD_16007,277.87,1,277.87,0,14,Sports,2.5,36,0.046,1421,paypal,0,0,0,0,0
ORD_16008,669.39,1,743.77,10,6,Clothing,4.6,0,0.0,8,credit_card,1,0,1,0,1
ORD_16009,1463.0,2,1045.0,30,3,Sports,4.4,57,0.57,488,paypal,0,0,1,1,1
ORD_16010,1276.06,2,638.03,0,3,Toys,2.3,75,0.418,1065,apple_pay,0,0,0,0,0
ORD_16011,783.39,1,921.64,15,6,Clothing,4.4,32,0.111,908,paypal,0,0,1,0,1
ORD_16012,3104.55,3,1034.85,0,3,Toys,4.0,54,0.374,814,gift_card,0,0,0,1,0
ORD_16013,2052.38,3,760.14,10,4,Clothing,4.6,0,0.0,29,credit_card,1,0,1,0,1
ORD_16014,354.27,1,372.92,5,5,Home,3.1,22,0.324,1287,paypal,0,0,0,0,1
ORD_16015,1019.47,1,1073.13,5,3,Electronics,4.8,48,0.061,1145,credit_card,0,0,0,0,0
ORD_16016,760.34,1,760.34,0,1,Beauty,2.1,68,0.362,479,credit_card,0,0,0,0,0
ORD_16017,751.28,1,751.28,0,4,Clothing,3.1,0,0.0,25,debit_card,1,0,0,0,0
ORD_16018,3517.29,3,1172.43,0,2,Clothing,3.6,0,0.0,2,paypal,1,0,0,0,0
ORD_16019,1858.98,2,929.49,0,5,Clothing,2.8,0,0.0,20,apple_pay,1,0,0,0,1
ORD_16020,1153.62,2,607.17,5,2,Clothing,3.3,0,0.0,19,gift_card,1,0,0,1,1
ORD_16021,203.93,3,75.53,10,4,Beauty,3.4,51,0.419,389,credit_card,0,0,1,0,1
ORD_16022,2398.5,4,799.5,25,2,Home,2.5,55,0.529,981,credit_card,0,0,1,1,1
ORD_16023,423.76,1,423.76,0,2,Clothing,3.8,0,0.0,10,credit_card,1,1,0,0,1
ORD_16024,915.69,1,1077.28,15,3,Toys,4.7,42,0.531,159,paypal,0,0,1,0,0
ORD_16025,972.64,2,572.14,15,2,Clothing,4.8,0,0.0,3,credit_card,1,0,1,1,1
ORD_16026,6410.11,7,915.73,0,3,Home,3.5,0,0.0,23,credit_card,1,0,0,0,0
ORD_16027,1610.91,2,894.95,10,4,Beauty,4.6,28,0.251,1083,credit_card,0,0,1,0,0
ORD_16028,1113.48,1,1172.08,5,3,Beauty,2.1,0,0.0,29,debit_card,1,0,0,0,0
ORD_16029,378.55,1,398.47,5,3,Home,4.5,38,0.591,954,gift_card,0,0,0,0,0
ORD_16030,137.35,3,50.87,10,3,Beauty,3.9,3,0.398,1392,credit_card,0,0,1,0,1
ORD_16031,1027.69,1,1027.69,0,3,Toys,2.3,5,0.451,1700,paypal,0,0,0,1,0
ORD_16032,2300.86,3,807.32,5,3,Sports,2.2,0,0.0,11,credit_card,1,0,0,0,1
ORD_16033,143.15,1,178.94,20,10,Home,3.3,45,0.257,1662,credit_card,0,0,1,0,0
ORD_16034,2729.76,3,957.81,5,3,Clothing,4.5,0,0.0,18,credit_card,1,0,0,0,0
ORD_16035,155.52,1,194.4,20,1,Clothing,3.8,74,0.193,1159,credit_card,0,0,1,0,1
ORD_16036,620.71,1,886.73,30,2,Clothing,4.2,36,0.032,1196,paypal,0,1,1,0,1
ORD_16037,1996.06,4,525.28,5,5,Home,3.1,47,0.467,1206,debit_card,0,0,0,0,0
ORD_16038,42.72,1,56.96,25,4,Clothing,3.3,30,0.467,303,paypal,0,0,1,0,1
ORD_16039,138.63,1,154.03,10,6,Toys,4.1,61,0.448,703,gift_card,0,0,1,1,0
ORD_16040,4078.59,5,858.65,5,2,Clothing,4.0,0,0.0,27,paypal,1,1,0,0,0
ORD_16041,1034.72,3,383.23,10,5,Clothing,3.7,6,0.13,126,gift_card,0,0,1,0,1
ORD_16042,1221.75,4,436.34,30,3,Electronics,3.6,74,0.11,1431,paypal,0,0,1,0,1
ORD_16043,848.14,1,892.78,5,3,Electronics,4.6,0,0.0,5,gift_card,1,0,0,0,1
ORD_16044,334.17,2,222.78,25,3,Beauty,4.3,7,0.425,595,credit_card,0,0,1,0,1
ORD_16045,118.22,1,118.22,0,3,Toys,2.8,3,0.095,71,credit_card,0,0,0,1,0
ORD_16046,424.46,1,424.46,0,5,Beauty,2.2,70,0.353,1693,paypal,0,0,0,0,0
ORD_16047,702.25,1,877.81,20,3,Beauty,4.9,0,0.0,11,credit_card,1,0,1,0,0
ORD_16048,1086.86,2,603.81,10,5,Home,3.6,4,0.491,964,debit_card,0,0,1,0,1
ORD_16049,584.49,3,229.21,15,3,Electronics,3.9,34,0.264,1206,debit_card,0,0,1,0,0
ORD_16050,500.82,2,250.41,0,6,Sports,2.4,42,0.336,808,credit_card,0,0,0,0,0
ORD_16051,717.54,1,896.92,20,1,Electronics,3.7,43,0.259,1736,paypal,0,0,1,0,0
ORD_16052,934.53,2,667.52,30,5,Sports,4.2,23,0.349,1774,paypal,0,0,1,0,1
ORD_16053,346.1,2,173.05,0,3,Sports,4.9,0,0.0,7,credit_card,1,0,0,0,0
ORD_16054,281.85,3,93.95,0,5,Books,3.2,61,0.589,209,paypal,0,0,0,1,0
ORD_16055,130.33,1,153.33,15,7,Beauty,2.8,0,0.0,22,paypal,1,0,1,0,0
ORD_16056,1649.52,2,1178.23,30,6,Electronics,4.1,0,0.0,16,paypal,1,0,1,1,0
ORD_16057,691.47,1,691.47,0,2,Toys,3.5,50,0.339,112,credit_card,0,0,0,0,0
ORD_16058,544.75,2,286.71,5,4,Books,3.1,0,0.0,8,debit_card,1,0,0,0,0
ORD_16059,2240.54,2,1120.27,0,5,Electronics,2.6,0,0.0,4,paypal,1,0,0,1,1
ORD_16060,1566.66,4,412.28,5,7,Beauty,3.7,45,0.542,1265,debit_card,0,0,0,0,0
ORD_16061,752.4,1,885.18,15,5,Sports,3.0,18,0.387,1598,paypal,0,0,1,0,1
ORD_16062,332.65,1,332.65,0,7,Books,4.2,54,0.115,59,credit_card,0,0,0,0,0
ORD_16063,569.68,1,759.57,25,2,Electronics,2.3,71,0.097,371,paypal,0,0,1,0,0
ORD_16064,377.31,2,221.95,15,14,Toys,3.5,53,0.494,655,debit_card,0,0,1,0,1
ORD_16065,1386.93,3,462.31,0,3,Books,3.7,40,0.208,319,credit_card,0,0,0,0,1
ORD_16066,1572.38,2,786.19,0,2,Home,2.1,5,0.366,536,apple_pay,0,0,0,1,0
ORD_16067,231.68,1,386.14,40,6,Clothing,4.1,9,0.241,1041,credit_card,0,0,1,0,0
ORD_16068,24.36,1,27.07,10,3,Beauty,3.8,51,0.3,1188,paypal,0,0,1,0,1
ORD_16069,264.09,1,293.43,10,2,Home,2.5,0,0.0,24,credit_card,1,0,1,0,0
ORD_16070,507.66,1,507.66,0,3,Sports,3.6,29,0.012,345,credit_card,0,0,0,0,0
ORD_16071,1215.46,2,759.66,20,3,Electronics,2.5,68,0.108,1085,debit_card,0,0,1,1,0
ORD_16072,232.27,1,273.26,15,3,Electronics,4.7,0,0.0,24,apple_pay,1,0,1,0,1
ORD_16073,4747.52,4,1186.88,0,3,Clothing,4.2,22,0.257,469,paypal,0,1,0,1,0
